item_#,strUC,common_name,scientific_name,doi,url,editors,reviewer,start_date,end_date,publication_date
59f5e28ee4b063d5d307df49,aSGCSx,Southern Gray-cheeked Salamander,Plethodon metcalfi,https://doi.org/10.5066/F74J0D9C,https://www.sciencebase.gov/catalog/item/59f5e28ee4b063d5d307df49,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec15e4b063d5d307e401,aSGSSx,San Gabriel Mountains Slender Salamander,Batrachoseps gabrieli,https://doi.org/10.5066/F7CC0ZSQ,https://www.sciencebase.gov/catalog/item/59f5ec15e4b063d5d307e401,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5e253e4b063d5d307ddfb,aSGTOx,Sonoran Green Toad,Anaxyrus retiformis,https://doi.org/10.5066/F70R9NF9,https://www.sciencebase.gov/catalog/item/59f5e253e4b063d5d307ddfb,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5ec7de4b063d5d307e793,aSHFRx,Sheep Frog,Hypopachus variolosus,https://doi.org/10.5066/F7K35SNV,https://www.sciencebase.gov/catalog/item/59f5ec7de4b063d5d307e793,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5e1d5e4b063d5d307db27,aSHMSx,Shenandoah Mountain Salamander,Plethodon virginia,https://doi.org/10.5066/F7R78DBB,https://www.sciencebase.gov/catalog/item/59f5e1d5e4b063d5d307db27,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5e2a1e4b063d5d307dfb9,aSHSAx,Shasta Salamander,Hydromantes shastae,https://doi.org/10.5066/F7WM1CFN,https://www.sciencebase.gov/catalog/item/59f5e2a1e4b063d5d307dfb9,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5ec78e4b063d5d307e76b,aSITRx,Sierran Treefrog,Pseudacris sierra,https://doi.org/10.5066/F7PG1QRK,https://www.sciencebase.gov/catalog/item/59f5ec78e4b063d5d307e76b,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5ec40e4b063d5d307e567,aSLFRx,Southern Leopard Frog,Lithobates sphenocephalus,https://doi.org/10.5066/F7ZS2VH2,https://www.sciencebase.gov/catalog/item/59f5ec40e4b063d5d307e567,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5e28ee4b063d5d307df4b,aSMFRx,Southern Mountain Yellow-legged Frog,Rana muscosa,https://doi.org/10.5066/F7MG7NN2,https://www.sciencebase.gov/catalog/item/59f5e28ee4b063d5d307df4b,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5ec34e4b063d5d307e507,aSMGSx,South Mountain Gray-cheeked Salamander,Plethodon meridianus,https://doi.org/10.5066/F7T43S8P,https://www.sciencebase.gov/catalog/item/59f5ec34e4b063d5d307e507,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e1b8e4b063d5d307da91,aSMMSx,Small-mouthed Salamander,Ambystoma texanum,https://doi.org/10.5066/F7FB522Q,https://www.sciencebase.gov/catalog/item/59f5e1b8e4b063d5d307da91,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5e1c0e4b063d5d307dab7,aSMSAx,San Marcos Salamander,Eurycea nana,https://doi.org/10.5066/F70V8BW2,https://www.sciencebase.gov/catalog/item/59f5e1c0e4b063d5d307dab7,['Ken Boykin'],Steve Williams,2008,2016,2018-07
59f5ebade4b063d5d307e08f,aSMSSx,Santa Lucia Mountains Slender Salamander,Batrachoseps luciae,https://doi.org/10.5066/F7BK1BFX,https://www.sciencebase.gov/catalog/item/59f5ebade4b063d5d307e08f,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5e28fe4b063d5d307df4f,aSMTSx,Sacramento Mountains Salamander,Aneides hardii,https://doi.org/10.5066/F7M044GN,https://www.sciencebase.gov/catalog/item/59f5e28fe4b063d5d307df4f,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5e282e4b063d5d307df03,aSNSAx,Shovel-nosed Salamander,Desmognathus marmoratus,https://doi.org/10.5066/F7K073B8,https://www.sciencebase.gov/catalog/item/59f5e282e4b063d5d307df03,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ebcae4b063d5d307e17b,aSNTOx,Sonoran Desert Toad,Ollotis alvaria,https://doi.org/10.5066/F7NC607Q,https://www.sciencebase.gov/catalog/item/59f5ebcae4b063d5d307e17b,['Ken Boykin'],Jeff Lonneker,2008,2013,2018-07
59f5ebf7e4b063d5d307e2f1,aSOASx,Southern Appalachian Salamander,Plethodon teyahalee,https://doi.org/10.5066/F76T0KQ6,https://www.sciencebase.gov/catalog/item/59f5ebf7e4b063d5d307e2f1,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec0ae4b063d5d307e393,aSODSx,Southern Dusky Salamander,Desmognathus auriculatus,https://doi.org/10.5066/F7JQ101N,https://www.sciencebase.gov/catalog/item/59f5ec0ae4b063d5d307e393,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5eba1e4b063d5d307e01f,aSOFRx,Southern Chorus Frog,Pseudacris nigrita,https://doi.org/10.5066/F7MC8Z3Z,https://www.sciencebase.gov/catalog/item/59f5eba1e4b063d5d307e01f,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ebede4b063d5d307e29f,aSOTOx,Southern Toad,Anaxyrus terrestris,https://doi.org/10.5066/F7PR7TZJ,https://www.sciencebase.gov/catalog/item/59f5ebede4b063d5d307e29f,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5ebdae4b063d5d307e1ef,aSPCFx,Spotted Chirping Frog,Eleutherodactylus guttilatus,https://doi.org/10.5066/F7319V0N,https://www.sciencebase.gov/catalog/item/59f5ebdae4b063d5d307e1ef,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5ebb5e4b063d5d307e0df,aSPDSx,Spotted Dusky Salamander,Desmognathus conanti,https://doi.org/10.5066/F7ZC820Z,https://www.sciencebase.gov/catalog/item/59f5ebb5e4b063d5d307e0df,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ec61e4b063d5d307e69b,aSPFRx,Spotted Chorus Frog,Pseudacris clarkii,https://doi.org/10.5066/F7BP01WP,https://www.sciencebase.gov/catalog/item/59f5ec61e4b063d5d307e69b,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5e2a6e4b063d5d307dfd1,aSPOSx,Spotted Salamander,Ambystoma maculatum,https://doi.org/10.5066/F76W995T,https://www.sciencebase.gov/catalog/item/59f5e2a6e4b063d5d307dfd1,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ebb5e4b063d5d307e0db,aSPPEx,Spring Peeper,Pseudacris crucifer,https://doi.org/10.5066/F7348JFD,https://www.sciencebase.gov/catalog/item/59f5ebb5e4b063d5d307e0db,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5e1e1e4b063d5d307db5f,aSPRSx,Spring Salamander,Gyrinophilus porphyriticus,https://doi.org/10.5066/F7JM28PT,https://www.sciencebase.gov/catalog/item/59f5e1e1e4b063d5d307db5f,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5e2a7e4b063d5d307dfd5,aSQSAx,Sequoyah Slimy Salamander,Plethodon sequoyah,https://doi.org/10.5066/F74B30GQ,https://www.sciencebase.gov/catalog/item/59f5e2a7e4b063d5d307dfd5,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ebebe4b063d5d307e27f,aSQTRx,Squirrel Treefrog,Hyla squirella,https://doi.org/10.5066/F7SF2V8X,https://www.sciencebase.gov/catalog/item/59f5ebebe4b063d5d307e27f,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5ec1ae4b063d5d307e429,aSRBSx,Southern Red-backed Salamander,Plethodon serratus,https://doi.org/10.5066/F7DV1HZ3,https://www.sciencebase.gov/catalog/item/59f5ec1ae4b063d5d307e429,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5e1e1e4b063d5d307db5d,aSRSAx,Southern Ravine Salamander,Plethodon richmondi,https://doi.org/10.5066/F7ZC81XN,https://www.sciencebase.gov/catalog/item/59f5e1e1e4b063d5d307db5d,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ec1fe4b063d5d307e457,aSSLSx,Sequoia Slender Salamander,Batrachoseps kawia,https://doi.org/10.5066/F7NP23JK,https://www.sciencebase.gov/catalog/item/59f5ec1fe4b063d5d307e457,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5e1b7e4b063d5d307da89,aSSMSx,Southeastern Slimy Salamander,Plethodon grobmani,https://doi.org/10.5066/F7PV6JH2,https://www.sciencebase.gov/catalog/item/59f5e1b7e4b063d5d307da89,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5e1c0e4b063d5d307dab5,aSSSSx,San Simeon Slender Salamander,Batrachoseps incognitus,https://doi.org/10.5066/F7D21WM7,https://www.sciencebase.gov/catalog/item/59f5e1c0e4b063d5d307dab5,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5ec25e4b063d5d307e489,aSSYSx,Savannah Slimy Salamander,Plethodon savannah,https://doi.org/10.5066/F78914VF,https://www.sciencebase.gov/catalog/item/59f5ec25e4b063d5d307e489,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ebece4b063d5d307e28d,aSTFRx,Strecker's Chorus Frog,Pseudacris streckeri,https://doi.org/10.5066/F7X0666F,https://www.sciencebase.gov/catalog/item/59f5ebece4b063d5d307e28d,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5ebace4b063d5d307e089,aSTLSx,Southern Two-lined Salamander,Eurycea cirrigera,https://doi.org/10.5066/F74J0D3P,https://www.sciencebase.gov/catalog/item/59f5ebace4b063d5d307e089,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ebb9e4b063d5d307e0fd,aSTNEx,Striped Newt,Notophthalmus perstriatus,https://doi.org/10.5066/F7G73CRX,https://www.sciencebase.gov/catalog/item/59f5ebb9e4b063d5d307e0fd,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec47e4b063d5d307e5ad,aSTOSx,Southern Torrent Salamander,Rhyacotriton variegatus,https://doi.org/10.5066/F7CZ3660,https://www.sciencebase.gov/catalog/item/59f5ec47e4b063d5d307e5ad,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5ebb5e4b063d5d307e0d9,aSTRSx,Streamside Salamander,Ambystoma barbouri,https://doi.org/10.5066/F798865X,https://www.sciencebase.gov/catalog/item/59f5ebb5e4b063d5d307e0d9,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5e257e4b063d5d307de15,aSYLFx,Sierra Nevada Yellow-legged Frog,Rana sierrae,https://doi.org/10.5066/F70R9NDV,https://www.sciencebase.gov/catalog/item/59f5e257e4b063d5d307de15,['Ken Boykin'],Jeff Lonneker,2008,2013,2018-07
59f5ec41e4b063d5d307e56f,aSYSAx,Siskiyou Mountains Salamander,Plethodon stormi,https://doi.org/10.5066/F7F76BN0,https://www.sciencebase.gov/catalog/item/59f5ec41e4b063d5d307e56f,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5e273e4b063d5d307dead,aSZSAx,Southern Zigzag Salamander,Plethodon ventralis,https://doi.org/10.5066/F78S4NZZ,https://www.sciencebase.gov/catalog/item/59f5e273e4b063d5d307dead,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ebb5e4b063d5d307e0dd,aTBSAx,Texas Blind Salamander,Eurycea rathbuni,https://doi.org/10.5066/F7RJ4HMR,https://www.sciencebase.gov/catalog/item/59f5ebb5e4b063d5d307e0dd,['Ken Boykin'],Steve Williams,2008,2016,2018-07
59f5e251e4b063d5d307dde9,aTCSAx,Tennessee Cave Salamander,Gyrinophilus palleucus,https://doi.org/10.5066/F7833R5M,https://www.sciencebase.gov/catalog/item/59f5e251e4b063d5d307dde9,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ebbee4b063d5d307e12f,aTESAx,Tellico Salamander,Plethodon aureolus,https://doi.org/10.5066/F7GM86CM,https://www.sciencebase.gov/catalog/item/59f5ebbee4b063d5d307e12f,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec61e4b063d5d307e699,aTETOx,Texas Toad,Anaxyrus speciosus,https://doi.org/10.5066/F7BC3XMW,https://www.sciencebase.gov/catalog/item/59f5ec61e4b063d5d307e699,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5e1cfe4b063d5d307db09,aTHAMx,Three-toed Amphiuma,Amphiuma tridactylum,https://doi.org/10.5066/F7HM57H0,https://www.sciencebase.gov/catalog/item/59f5e1cfe4b063d5d307db09,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ec25e4b063d5d307e48b,aTLSAx,Three-lined Salamander,Eurycea guttolineata,https://doi.org/10.5066/F72R3QRH,https://www.sciencebase.gov/catalog/item/59f5ec25e4b063d5d307e48b,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5ebf7e4b063d5d307e2f3,aTSSAx,Tehachapi Slender Salamander,Batrachoseps stebbinsi,https://doi.org/10.5066/F75H7FF6,https://www.sciencebase.gov/catalog/item/59f5ebf7e4b063d5d307e2f3,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5e258e4b063d5d307de17,aTWAMx,Two-toed Amphiuma,Amphiuma means,https://doi.org/10.5066/F7NG4PNN,https://www.sciencebase.gov/catalog/item/59f5e258e4b063d5d307de17,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ec1ae4b063d5d307e42b,aTXSAx,Texas Salamander,Eurycea neotenes,https://doi.org/10.5066/F7H1315D,https://www.sciencebase.gov/catalog/item/59f5ec1ae4b063d5d307e42b,['Ken Boykin'],Steve Williams,2008,2016,2018-07
59f5ebb4e4b063d5d307e0d5,aUCFRx,Upland Chorus Frog,Pseudacris feriarum,https://doi.org/10.5066/F7HQ3XXX,https://www.sciencebase.gov/catalog/item/59f5ebb4e4b063d5d307e0d5,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5ec3ee4b063d5d307e557,aVDSAx,Van Dyke's Salamander,Plethodon vandykei,https://doi.org/10.5066/F7Z0378X,https://www.sciencebase.gov/catalog/item/59f5ec3ee4b063d5d307e557,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5ec1ee4b063d5d307e451,aVFSAx,Valdina Farms Salamander,Eurycea troglodytes,https://doi.org/10.5066/F7542MKC,https://www.sciencebase.gov/catalog/item/59f5ec1ee4b063d5d307e451,['Ken Boykin'],Steve Williams,2008,2016,2018-07
59f5e26fe4b063d5d307de9b,aVRSAx,Valley And Ridge Salamander,Plethodon hoffmani,https://doi.org/10.5066/F7KD1X0K,https://www.sciencebase.gov/catalog/item/59f5e26fe4b063d5d307de9b,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ec3ae4b063d5d307e52d,aWASAx,Wandering Salamander,Aneides vagrans,https://doi.org/10.5066/F7WW7GQH,https://www.sciencebase.gov/catalog/item/59f5ec3ae4b063d5d307e52d,"['Ken Boykin', 'Matthew Rubino']",Nathan Tarr,2008,2013,2018-07
59f5e26fe4b063d5d307de99,aWBSAx,Webster's Salamander,Plethodon websteri,https://doi.org/10.5066/F7CV4GV5,https://www.sciencebase.gov/catalog/item/59f5e26fe4b063d5d307de99,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5e205e4b063d5d307dc27,aWCFRx,Western Chorus Frog,Pseudacris triseriata,https://doi.org/10.5066/F7833R45,https://www.sciencebase.gov/catalog/item/59f5e205e4b063d5d307dc27,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5ec02e4b063d5d307e353,aWESPx,Western Spadefoot,Spea hammondii,https://doi.org/10.5066/F7HX1BRZ,https://www.sciencebase.gov/catalog/item/59f5ec02e4b063d5d307e353,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5e296e4b063d5d307df77,aWHSAx,Wehrle's Salamander,Plethodon wehrlei,https://doi.org/10.5066/F7CZ365J,https://www.sciencebase.gov/catalog/item/59f5e296e4b063d5d307df77,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5ec5be4b063d5d307e669,aWLSAx,Weller's Salamander,Plethodon welleri,https://doi.org/10.5066/F7MS3RXG,https://www.sciencebase.gov/catalog/item/59f5ec5be4b063d5d307e669,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e263e4b063d5d307de5b,aWNMTx,Western Narrow-mouthed Toad,Gastrophryne olivacea,https://doi.org/10.5066/F77H1HMM,https://www.sciencebase.gov/catalog/item/59f5e263e4b063d5d307de5b,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5ebf2e4b063d5d307e2c9,aWOFRx,Wood Frog,Lithobates sylvaticus,https://doi.org/10.5066/F7SX6C9X,https://www.sciencebase.gov/catalog/item/59f5ebf2e4b063d5d307e2c9,['Thomas Laxson'],Jeff Lonneker,2008,2013,2018-07
59f5e2a1e4b063d5d307dfb5,aWOTOx,Woodhouse's Toad,Anaxyrus woodhousii,https://doi.org/10.5066/F7ST7NW6,https://www.sciencebase.gov/catalog/item/59f5e2a1e4b063d5d307dfb5,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5ec18e4b063d5d307e41f,aWRBSx,Western Red-backed Salamander,Plethodon vehiculum,https://doi.org/10.5066/F7P26X56,https://www.sciencebase.gov/catalog/item/59f5ec18e4b063d5d307e41f,['Ken Boykin'],Jeff Lonneker,2008,2016,2018-07
59f5e26ce4b063d5d307de8b,aWSSAx,Western Slimy Salamander,Plethodon albagula,https://doi.org/10.5066/F7P55MKH,https://www.sciencebase.gov/catalog/item/59f5e26ce4b063d5d307de8b,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ebd4e4b063d5d307e1c9,aWSSSx,White-spotted Slimy Salamander,Plethodon cylindraceus,https://doi.org/10.5066/F7JD4VVS,https://www.sciencebase.gov/catalog/item/59f5ebd4e4b063d5d307e1c9,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5e1fce4b063d5d307dbf7,aWVSSx,West Virginia Spring Salamander,Gyrinophilus subterraneus,https://doi.org/10.5066/F74B30DT,https://www.sciencebase.gov/catalog/item/59f5e1fce4b063d5d307dbf7,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ec5fe4b063d5d307e68b,aWYTOx,Wyoming Toad,Anaxyrus baxteri,https://doi.org/10.5066/F7222SR2,https://www.sciencebase.gov/catalog/item/59f5ec5fe4b063d5d307e68b,"['Ken Boykin', 'Ken Boykin']",Jeff Lonneker,2008,2015,2018-07
59f5ec78e4b063d5d307e76d,aYOSAx,Yonahlossee Salamander,Plethodon yonahlossee,https://doi.org/10.5066/F7DN443D,https://www.sciencebase.gov/catalog/item/59f5ec78e4b063d5d307e76d,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e2a1e4b063d5d307dfb3,aYOTOx,Yosemite Toad,Anaxyrus canorus,https://doi.org/10.5066/F75H7F9D,https://www.sciencebase.gov/catalog/item/59f5e2a1e4b063d5d307dfb3,['Ken Boykin'],Jeff Lonneker,2008,2015,2018-07
59f5ebd5e4b063d5d307e1cb,bABDUx,American Black Duck,Anas rubripes,https://doi.org/10.5066/F7HQ3Z07,https://www.sciencebase.gov/catalog/item/59f5ebd5e4b063d5d307e1cb,"['Matthew Rubino', 'Nathan Tarr']",Steve Williams,2008,2013,2018-07
59f5e29ce4b063d5d307df9b,bABTOx,Abert's Towhee,Pipilo aberti,https://doi.org/10.5066/F7D21WSG,https://www.sciencebase.gov/catalog/item/59f5e29ce4b063d5d307df9b,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e243e4b063d5d307dd97,bACFLx,Acadian Flycatcher,Empidonax virescens,https://doi.org/10.5066/F7CZ368W,https://www.sciencebase.gov/catalog/item/59f5e243e4b063d5d307dd97,['Nathan Tarr'],Jeff Lonneker,2008,2013,2018-07
59f5e21ce4b063d5d307dcaf,bACWOx,Acorn Woodpecker,Melanerpes formicivorus,https://doi.org/10.5066/F78W3CCP,https://www.sciencebase.gov/catalog/item/59f5e21ce4b063d5d307dcaf,"['Matthew Rubino', 'Robert Adair']",Nathan Tarr,2008,2013,2018-07
59f5e206e4b063d5d307dc2d,bALFLx,Alder Flycatcher,Empidonax alnorum,https://doi.org/10.5066/F7MC8Z5V,https://www.sciencebase.gov/catalog/item/59f5e206e4b063d5d307dc2d,['Nathan Tarr'],Jeff Lonneker,2008,2014,2018-07
59f5e1fae4b063d5d307dbe9,bALHUx,Allen's Hummingbird,Selasphorus sasin,https://doi.org/10.5066/F7X34WKX,https://www.sciencebase.gov/catalog/item/59f5e1fae4b063d5d307dbe9,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e207e4b063d5d307dc31,bALORx,Altamira Oriole,Icterus gularis,https://doi.org/10.5066/F7DZ079X,https://www.sciencebase.gov/catalog/item/59f5e207e4b063d5d307dc31,['Robert Adair'],Jeff Lonneker,2008,2013,2018-07
59f5ec34e4b063d5d307e509,bAMAVx,American Avocet,Recurvirostra americana,https://doi.org/10.5066/F7542MPQ,https://www.sciencebase.gov/catalog/item/59f5ec34e4b063d5d307e509,"['Nathan Tarr', 'Robert Adair', 'Thomas Laxson', 'Thomas Laxson']",Matt Rubino,2008,2013,2018-07
59f5ebace4b063d5d307e08b,bAMBIx,American Bittern,Botaurus lentiginosus,https://doi.org/10.5066/F79Z941K,https://www.sciencebase.gov/catalog/item/59f5ebace4b063d5d307e08b,['Jeff Lonneker'],Jeff Lonneker,2008,2013,2018-07
59f5ec28e4b063d5d307e4a3,bAMCOx,American Coot,Fulica americana,https://doi.org/10.5066/F7BV7FR7,https://www.sciencebase.gov/catalog/item/59f5ec28e4b063d5d307e4a3,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e28ee4b063d5d307df4d,bAMCRx,American Crow,Corvus brachyrhynchos,https://doi.org/10.5066/F7959GJH,https://www.sciencebase.gov/catalog/item/59f5e28ee4b063d5d307df4d,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5ec58e4b063d5d307e64b,bAMDIx,American Dipper,Cinclus mexicanus,https://doi.org/10.5066/F798862K,https://www.sciencebase.gov/catalog/item/59f5ec58e4b063d5d307e64b,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5e1f9e4b063d5d307dbe7,bAMFLx,American Flamingo,Phoenicopterus ruber,https://doi.org/10.5066/F75D8QTS,https://www.sciencebase.gov/catalog/item/59f5e1f9e4b063d5d307dbe7,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e26ce4b063d5d307de89,bAMGOx,American Goldfinch,Carduelis tristis,https://doi.org/10.5066/F71C1VW3,https://www.sciencebase.gov/catalog/item/59f5e26ce4b063d5d307de89,"['Jeff Lonneker', 'Nathan Tarr']",Matt Rubino,2008,2013,2018-07
59f5ec58e4b063d5d307e64d,bAMKEx,American Kestrel,Falco sparverius,https://doi.org/10.5066/F79K497N,https://www.sciencebase.gov/catalog/item/59f5ec58e4b063d5d307e64d,['Adam Radel'],Nathan Tarr,2008,2013,2018-07
59f5e1a8e4b063d5d307da49,bAMOYx,American Oystercatcher,Haematopus palliatus,https://doi.org/10.5066/F7HX1BSD,https://www.sciencebase.gov/catalog/item/59f5e1a8e4b063d5d307da49,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ec15e4b063d5d307e403,bAMPIx,American Pipit,Anthus rubescens,https://doi.org/10.5066/F7D50M1Z,https://www.sciencebase.gov/catalog/item/59f5ec15e4b063d5d307e403,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5e207e4b063d5d307dc33,bAMREx,American Redstart,Setophaga ruticilla,https://doi.org/10.5066/F7VT1R5C,https://www.sciencebase.gov/catalog/item/59f5e207e4b063d5d307dc33,"['Nathan Tarr', 'Robert Adair']",Matt Rubino,2008,2013,2018-07
59f5e200e4b063d5d307dc0d,bAMROx,American Robin,Turdus migratorius,https://doi.org/10.5066/F7NG4PR0,https://www.sciencebase.gov/catalog/item/59f5e200e4b063d5d307dc0d,['Nathan Tarr'],Nathan Tarr,2008,2013,2018-07
59f5ebd5e4b063d5d307e1cf,bAMWIx,American Wigeon,Anas americana,https://doi.org/10.5066/F7WS8S79,https://www.sciencebase.gov/catalog/item/59f5ebd5e4b063d5d307e1cf,['Adam Radel'],Steve Williams,2008,2013,2018-07
59f5ebd5e4b063d5d307e1cd,bAMWOx,American Woodcock,Scolopax minor,https://doi.org/10.5066/F7862FJG,https://www.sciencebase.gov/catalog/item/59f5ebd5e4b063d5d307e1cd,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5e244e4b063d5d307dd99,bANHIx,Anhinga,Anhinga anhinga,https://doi.org/10.5066/F7BZ652M,https://www.sciencebase.gov/catalog/item/59f5e244e4b063d5d307dd99,['Nathan Tarr'],Steve Williams,2008,2013,2018-07
59f5e234e4b063d5d307dd35,bANHUx,Anna's Hummingbird,Calypte anna,https://doi.org/10.5066/F78P5ZJN,https://www.sciencebase.gov/catalog/item/59f5e234e4b063d5d307dd35,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e260e4b063d5d307de4d,bANNIx,Antillean Nighthawk,Chordeiles gundlachii,https://doi.org/10.5066/F74F1PTR,https://www.sciencebase.gov/catalog/item/59f5e260e4b063d5d307de4d,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e26ae4b063d5d307de85,bAPFAx,Aplomado Falcon,Falco femoralis,https://doi.org/10.5066/F7765DCN,https://www.sciencebase.gov/catalog/item/59f5e26ae4b063d5d307de85,"['Robert Adair', 'Robert Adair']",Matt Rubino,2008,2013,2018-07
59f5e20de4b063d5d307dc57,bARTEx,Arctic Tern,Sterna paradisaea,https://doi.org/10.5066/F73F4NNX,https://www.sciencebase.gov/catalog/item/59f5e20de4b063d5d307dc57,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5ec59e4b063d5d307e653,bARWOx,Arizona Woodpecker,Picoides arizonae,https://doi.org/10.5066/F7VX0FP1,https://www.sciencebase.gov/catalog/item/59f5ec59e4b063d5d307e653,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e282e4b063d5d307df01,bASSPx,Ashy Storm-petrel,Oceanodroma homochroa,https://doi.org/10.5066/F7ZP454K,https://www.sciencebase.gov/catalog/item/59f5e282e4b063d5d307df01,"['Robert Adair', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2018-07
59f5ebbae4b063d5d307e101,bATBRx,Brant,Branta bernicla,https://doi.org/10.5066/F74X56T9,https://www.sciencebase.gov/catalog/item/59f5ebbae4b063d5d307e101,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5e217e4b063d5d307dc8d,bATFLx,Ash-throated Flycatcher,Myiarchus cinerascens,https://doi.org/10.5066/F79W0DJH,https://www.sciencebase.gov/catalog/item/59f5e217e4b063d5d307dc8d,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5ec01e4b063d5d307e34f,bATPUx,Atlantic Puffin,Fratercula arctica,https://doi.org/10.5066/F7639NTJ,https://www.sciencebase.gov/catalog/item/59f5ec01e4b063d5d307e34f,['Nathan Tarr'],Matt Rubino,2008,2013,2018-07
59f5e2a0e4b063d5d307dfb1,bATSPx,American Tree Sparrow,Spizella arborea,https://doi.org/10.5066/F7RV0MQX,https://www.sciencebase.gov/catalog/item/59f5e2a0e4b063d5d307dfb1,['Adam Radel'],Matt Rubino,2008,2013,2018-07
